server_id,os_vendor,os_name,os_version,services,cpe_raw
2519,cisco,ios,12.2\(4\)bc1a,,cpe:2.3:o:cisco:ios:12.2\(4\)bc1a:*:*:*:*:*:*:*
2520,cisco,ios,12.2\(8\)bc1,,cpe:2.3:o:cisco:ios:12.2\(8\)bc1:*:*:*:*:*:*:*
2521,cisco,ios,12.2by,,cpe:2.3:o:cisco:ios:12.2by:*:*:*:*:*:*:*
2522,cisco,ios,12.2eu,,cpe:2.3:o:cisco:ios:12.2eu:*:*:*:*:*:*:*
2523,cisco,ios,12.2sxd,,cpe:2.3:o:cisco:ios:12.2sxd:*:*:*:*:*:*:*
2524,cisco,ios,12.2sxe,,cpe:2.3:o:cisco:ios:12.2sxe:*:*:*:*:*:*:*
2525,cisco,ios,12.2zm,,cpe:2.3:o:cisco:ios:12.2zm:*:*:*:*:*:*:*
2526,cisco,ios,12.3\(12\),,cpe:2.3:o:cisco:ios:12.3\(12\):*:*:*:*:*:*:*
2527,cisco,ios,12.3\(2\)xc1,,cpe:2.3:o:cisco:ios:12.3\(2\)xc1:*:*:*:*:*:*:*
2528,cisco,ios,12.3\(11\)yj,,cpe:2.3:o:cisco:ios:12.3\(11\)yj:*:*:*:*:*:*:*
2529,cisco,ios,12.3\(1a\),,cpe:2.3:o:cisco:ios:12.3\(1a\):*:*:*:*:*:*:*
2530,cisco,ios,12.3\(2\)xa5,,cpe:2.3:o:cisco:ios:12.3\(2\)xa5:*:*:*:*:*:*:*
2531,cisco,ios,12.3\(4\)xg2,,cpe:2.3:o:cisco:ios:12.3\(4\)xg2:*:*:*:*:*:*:*
2532,cisco,ios,12.3\(4\)xq1,,cpe:2.3:o:cisco:ios:12.3\(4\)xq1:*:*:*:*:*:*:*
2533,cisco,ios,12.3\(6f\),,cpe:2.3:o:cisco:ios:12.3\(6f\):*:*:*:*:*:*:*
2534,cisco,ios,12.2\(25\)seb4,,cpe:2.3:o:cisco:ios:12.2\(25\)seb4:*:*:*:*:*:*:*
2535,cisco,ios,12.2\(4\)b1,,cpe:2.3:o:cisco:ios:12.2\(4\)b1:*:*:*:*:*:*:*
2536,cisco,ios,12.2\(4\)t3,,cpe:2.3:o:cisco:ios:12.2\(4\)t3:*:*:*:*:*:*:*
2537,cisco,ios,12.2\(5\),,cpe:2.3:o:cisco:ios:12.2\(5\):*:*:*:*:*:*:*
2538,cisco,ios,12.2\(4\)ya,,cpe:2.3:o:cisco:ios:12.2\(4\)ya:*:*:*:*:*:*:*
2539,cisco,ios,12.2\(26\)sv1,,cpe:2.3:o:cisco:ios:12.2\(26\)sv1:*:*:*:*:*:*:*
2540,cisco,ios,12.2\(22\)sv1,,cpe:2.3:o:cisco:ios:12.2\(22\)sv1:*:*:*:*:*:*:*
2541,cisco,ios,12.2\(2\)xg,,cpe:2.3:o:cisco:ios:12.2\(2\)xg:*:*:*:*:*:*:*
2542,cisco,ios,12.2\(2\)xb,,cpe:2.3:o:cisco:ios:12.2\(2\)xb:*:*:*:*:*:*:*
2543,cisco,ios,12.2\(18\)sxd4,,cpe:2.3:o:cisco:ios:12.2\(18\)sxd4:*:*:*:*:*:*:*
2544,cisco,ios,12.2\(18\)ew,,cpe:2.3:o:cisco:ios:12.2\(18\)ew:*:*:*:*:*:*:*
2545,cisco,ios,12.2\(17a\)sxa,,cpe:2.3:o:cisco:ios:12.2\(17a\)sxa:*:*:*:*:*:*:*
2546,cisco,ios,12.2\(17a\),,cpe:2.3:o:cisco:ios:12.2\(17a\):*:*:*:*:*:*:*
2547,cisco,ios,12.2\(15\)sl1,,cpe:2.3:o:cisco:ios:12.2\(15\)sl1:*:*:*:*:*:*:*
2548,cisco,ios,12.2\(14\)sz,,cpe:2.3:o:cisco:ios:12.2\(14\)sz:*:*:*:*:*:*:*
2549,cisco,ios,12.2\(12m\),,cpe:2.3:o:cisco:ios:12.2\(12m\):*:*:*:*:*:*:*
2550,cisco,ios,12.2\(1.1\),,cpe:2.3:o:cisco:ios:12.2\(1.1\):*:*:*:*:*:*:*
2551,cisco,ios,12.2\(1\)xe,,cpe:2.3:o:cisco:ios:12.2\(1\)xe:*:*:*:*:*:*:*
2552,cisco,ios,12.2\(1\),,cpe:2.3:o:cisco:ios:12.2\(1\):*:*:*:*:*:*:*
2553,cisco,ios,12.1\(8b\)e16,,cpe:2.3:o:cisco:ios:12.1\(8b\)e16:*:*:*:*:*:*:*
2554,cisco,ios,12.2\(4\)ya9,,cpe:2.3:o:cisco:ios:12.2\(4\)ya9:*:*:*:*:*:*:*
2555,cisco,ios,12.2\(7\)da,,cpe:2.3:o:cisco:ios:12.2\(7\)da:*:*:*:*:*:*:*
2556,cisco,ios,12.2jx,,cpe:2.3:o:cisco:ios:12.2jx:*:*:*:*:*:*:*
2557,cisco,ios,12.2xv,,cpe:2.3:o:cisco:ios:12.2xv:*:*:*:*:*:*:*
2558,cisco,ios,12.3\(2\)jk,,cpe:2.3:o:cisco:ios:12.3\(2\)jk:*:*:*:*:*:*:*
2559,cisco,ios,12.3\(6a\),,cpe:2.3:o:cisco:ios:12.3\(6a\):*:*:*:*:*:*:*
2560,cisco,ios,12.3\(7\)t10,,cpe:2.3:o:cisco:ios:12.3\(7\)t10:*:*:*:*:*:*:*
2561,cisco,ios,12.3\(8\)t8,,cpe:2.3:o:cisco:ios:12.3\(8\)t8:*:*:*:*:*:*:*
2562,cisco,ios,12.3b,,cpe:2.3:o:cisco:ios:12.3b:*:*:*:*:*:*:*
2563,cisco,ios,12.3xa,,cpe:2.3:o:cisco:ios:12.3xa:*:*:*:*:*:*:*
2564,cisco,ios,12.3yc,,cpe:2.3:o:cisco:ios:12.3yc:*:*:*:*:*:*:*
2565,cisco,ios,12.3\(4\)t8,,cpe:2.3:o:cisco:ios:12.3\(4\)t8:*:*:*:*:*:*:*
2566,cisco,ios,12.3\(4\)tpc11a,,cpe:2.3:o:cisco:ios:12.3\(4\)tpc11a:*:*:*:*:*:*:*
2567,cisco,ios,12.3\(4\)xg4,,cpe:2.3:o:cisco:ios:12.3\(4\)xg4:*:*:*:*:*:*:*
2568,cisco,ios,12.3\(5\)b1,,cpe:2.3:o:cisco:ios:12.3\(5\)b1:*:*:*:*:*:*:*
2569,cisco,ios,12.3\(7\)ja1,,cpe:2.3:o:cisco:ios:12.3\(7\)ja1:*:*:*:*:*:*:*
2570,cisco,ios,12.3jx,,cpe:2.3:o:cisco:ios:12.3jx:*:*:*:*:*:*:*
2571,cisco,ios,12.3yh,,cpe:2.3:o:cisco:ios:12.3yh:*:*:*:*:*:*:*
2572,cisco,ios,12.3yi,,cpe:2.3:o:cisco:ios:12.3yi:*:*:*:*:*:*:*
2573,cisco,ios,12.3ys,,cpe:2.3:o:cisco:ios:12.3ys:*:*:*:*:*:*:*
2574,cisco,ios,12.4xc,,cpe:2.3:o:cisco:ios:12.4xc:*:*:*:*:*:*:*
2575,cisco,ios,12.3\(8\)yg3,,cpe:2.3:o:cisco:ios:12.3\(8\)yg3:*:*:*:*:*:*:*
2576,cisco,ios,12.3\(8\)yh,,cpe:2.3:o:cisco:ios:12.3\(8\)yh:*:*:*:*:*:*:*
2577,cisco,ios,12.3\(9a\)bc7,,cpe:2.3:o:cisco:ios:12.3\(9a\)bc7:*:*:*:*:*:*:*
2578,cisco,ios,12.3jk,,cpe:2.3:o:cisco:ios:12.3jk:*:*:*:*:*:*:*
2579,cisco,ios,12.3xn,,cpe:2.3:o:cisco:ios:12.3xn:*:*:*:*:*:*:*
2580,cisco,ios,12.3xx,,cpe:2.3:o:cisco:ios:12.3xx:*:*:*:*:*:*:*
2581,cisco,ios,12.3yn,,cpe:2.3:o:cisco:ios:12.3yn:*:*:*:*:*:*:*
2582,cisco,ios,12.4xb,,cpe:2.3:o:cisco:ios:12.4xb:*:*:*:*:*:*:*
2583,cisco,ios,12.3\(15b\),,cpe:2.3:o:cisco:ios:12.3\(15b\):*:*:*:*:*:*:*
2584,cisco,ios,12.3\(6d\),,cpe:2.3:o:cisco:ios:12.3\(6d\):*:*:*:*:*:*:*
2585,cisco,ios,12.3\(7\)xr6,,cpe:2.3:o:cisco:ios:12.3\(7\)xr6:*:*:*:*:*:*:*
2586,cisco,ios,12.3\(8\)xu2,,cpe:2.3:o:cisco:ios:12.3\(8\)xu2:*:*:*:*:*:*:*
2587,cisco,ios,12.3xk,,cpe:2.3:o:cisco:ios:12.3xk:*:*:*:*:*:*:*
2588,cisco,ios,12.3ye,,cpe:2.3:o:cisco:ios:12.3ye:*:*:*:*:*:*:*
2589,cisco,ios,12.4\(3\),,cpe:2.3:o:cisco:ios:12.4\(3\):*:*:*:*:*:*:*
2590,cisco,ios,12.0\(5\)s,,cpe:2.3:o:cisco:ios:12.0\(5\)s:*:*:*:*:*:*:*
2591,cisco,ios,12.1\(6\),,cpe:2.3:o:cisco:ios:12.1\(6\):*:*:*:*:*:*:*
2592,cisco,ios,12.2\(18\)sxe,,cpe:2.3:o:cisco:ios:12.2\(18\)sxe:*:*:*:*:*:*:*
2593,cisco,ios,12.2\(13a\),,cpe:2.3:o:cisco:ios:12.2\(13a\):*:*:*:*:*:*:*
2594,cisco,ios,12.2\(12i\),,cpe:2.3:o:cisco:ios:12.2\(12i\):*:*:*:*:*:*:*
2595,cisco,ios,12.0\(10\)s6,,cpe:2.3:o:cisco:ios:12.0\(10\)s6:*:*:*:*:*:*:*
2596,cisco,ios,12.1\(5\)xm1,,cpe:2.3:o:cisco:ios:12.1\(5\)xm1:*:*:*:*:*:*:*
2597,cisco,ios,12.4\(2\)xa1,,cpe:2.3:o:cisco:ios:12.4\(2\)xa1:*:*:*:*:*:*:*
2598,cisco,ios,12.3\(4\)t9,,cpe:2.3:o:cisco:ios:12.3\(4\)t9:*:*:*:*:*:*:*
2599,cisco,ios,12.0\(3\)t3,,cpe:2.3:o:cisco:ios:12.0\(3\)t3:*:*:*:*:*:*:*
2600,cisco,ios,12.4\(6\)t4,,cpe:2.3:o:cisco:ios:12.4\(6\)t4:*:*:*:*:*:*:*
2601,cisco,ios,12.3\(7\)t1,,cpe:2.3:o:cisco:ios:12.3\(7\)t1:*:*:*:*:*:*:*
2602,cisco,ios,12.3\(14\)ym8,,cpe:2.3:o:cisco:ios:12.3\(14\)ym8:*:*:*:*:*:*:*
2603,cisco,ios,12.3\(7\)xr2,,cpe:2.3:o:cisco:ios:12.3\(7\)xr2:*:*:*:*:*:*:*
2604,cisco,ios,12.3\(7\)xs2,,cpe:2.3:o:cisco:ios:12.3\(7\)xs2:*:*:*:*:*:*:*
2605,cisco,ios,12.3\(14\)t7,,cpe:2.3:o:cisco:ios:12.3\(14\)t7:*:*:*:*:*:*:*
2606,cisco,ios,12.4\(11\)sw,,cpe:2.3:o:cisco:ios:12.4\(11\)sw:*:*:*:*:*:*:*
2607,cisco,ios,12.3\(11\)t10,,cpe:2.3:o:cisco:ios:12.3\(11\)t10:*:*:*:*:*:*:*
2608,cisco,ios,12.0\(7\)s,,cpe:2.3:o:cisco:ios:12.0\(7\)s:*:*:*:*:*:*:*
2609,cisco,ios,12.0\(10\)s3,,cpe:2.3:o:cisco:ios:12.0\(10\)s3:*:*:*:*:*:*:*
2610,cisco,ios,12.0\(9\)st,,cpe:2.3:o:cisco:ios:12.0\(9\)st:*:*:*:*:*:*:*
2611,cisco,ios,12.0\(2\)t,,cpe:2.3:o:cisco:ios:12.0\(2\)t:*:*:*:*:*:*:*
2612,cisco,ios,12.3\(7\)xr,,cpe:2.3:o:cisco:ios:12.3\(7\)xr:*:*:*:*:*:*:*
2613,cisco,ios,12.0\(11\)st,,cpe:2.3:o:cisco:ios:12.0\(11\)st:*:*:*:*:*:*:*
2614,cisco,ios,12.4\(9\)t1,,cpe:2.3:o:cisco:ios:12.4\(9\)t1:*:*:*:*:*:*:*
2615,cisco,ios,12.3\(8\)t6,,cpe:2.3:o:cisco:ios:12.3\(8\)t6:*:*:*:*:*:*:*
2616,cisco,ios,12.2\(12b\)m1,,cpe:2.3:o:cisco:ios:12.2\(12b\)m1:*:*:*:*:*:*:*
2617,cisco,ios,12.3\(2\)xa1,,cpe:2.3:o:cisco:ios:12.3\(2\)xa1:*:*:*:*:*:*:*
2618,cisco,ios,12.3\(5a\)b3,,cpe:2.3:o:cisco:ios:12.3\(5a\)b3:*:*:*:*:*:*:*
2619,cisco,ios,12.3\(8\)xx,,cpe:2.3:o:cisco:ios:12.3\(8\)xx:*:*:*:*:*:*:*
2620,cisco,ios,12.0\(10\)s5,,cpe:2.3:o:cisco:ios:12.0\(10\)s5:*:*:*:*:*:*:*
2621,cisco,ios,12.3\(2\)ja4,,cpe:2.3:o:cisco:ios:12.3\(2\)ja4:*:*:*:*:*:*:*
2622,cisco,ios,12.3\(2\)xa,,cpe:2.3:o:cisco:ios:12.3\(2\)xa:*:*:*:*:*:*:*
2623,cisco,ios,12.0\(5\)xk1,,cpe:2.3:o:cisco:ios:12.0\(5\)xk1:*:*:*:*:*:*:*
2624,cisco,ios,12.2\(11\)yz,,cpe:2.3:o:cisco:ios:12.2\(11\)yz:*:*:*:*:*:*:*
2625,cisco,ios,12.3\(8\)t5,,cpe:2.3:o:cisco:ios:12.3\(8\)t5:*:*:*:*:*:*:*
2626,cisco,ios,12.3\(11\)yz1,,cpe:2.3:o:cisco:ios:12.3\(11\)yz1:*:*:*:*:*:*:*
2627,cisco,ios,12.2\(13\)zh1,,cpe:2.3:o:cisco:ios:12.2\(13\)zh1:*:*:*:*:*:*:*
2628,cisco,ios,12.1\(6\)ex,,cpe:2.3:o:cisco:ios:12.1\(6\)ex:*:*:*:*:*:*:*
2629,cisco,ios,12.3\(14\)t3,,cpe:2.3:o:cisco:ios:12.3\(14\)t3:*:*:*:*:*:*:*
2630,cisco,ios,12.0\(11\)s3,,cpe:2.3:o:cisco:ios:12.0\(11\)s3:*:*:*:*:*:*:*
2631,cisco,ios,12.3\(2\)t1,,cpe:2.3:o:cisco:ios:12.3\(2\)t1:*:*:*:*:*:*:*
2632,cisco,ios,12.0\(11\)st3,,cpe:2.3:o:cisco:ios:12.0\(11\)st3:*:*:*:*:*:*:*
2633,cisco,ios,12.3\(4\)t11,,cpe:2.3:o:cisco:ios:12.3\(4\)t11:*:*:*:*:*:*:*
2634,cisco,ios,12.0\(11\)s,,cpe:2.3:o:cisco:ios:12.0\(11\)s:*:*:*:*:*:*:*
2635,cisco,ios,12.3\(14\)ym5,,cpe:2.3:o:cisco:ios:12.3\(14\)ym5:*:*:*:*:*:*:*
2636,cisco,ios,12.2\(9\)yo4,,cpe:2.3:o:cisco:ios:12.2\(9\)yo4:*:*:*:*:*:*:*
2637,cisco,ios,12.3\(2\)t9,,cpe:2.3:o:cisco:ios:12.3\(2\)t9:*:*:*:*:*:*:*
2638,cisco,ios,12.2\(14\)sz4,,cpe:2.3:o:cisco:ios:12.2\(14\)sz4:*:*:*:*:*:*:*
2639,cisco,ios,12.3\(11\)t3,,cpe:2.3:o:cisco:ios:12.3\(11\)t3:*:*:*:*:*:*:*
2640,cisco,ios,12.2\(9\)yo1,,cpe:2.3:o:cisco:ios:12.2\(9\)yo1:*:*:*:*:*:*:*
2641,cisco,ios,12.1\(5\)xm5,,cpe:2.3:o:cisco:ios:12.1\(5\)xm5:*:*:*:*:*:*:*
2642,cisco,ios,12.0\(3\)t,,cpe:2.3:o:cisco:ios:12.0\(3\)t:*:*:*:*:*:*:*
2643,cisco,ios,12.0\(5\)xe2,,cpe:2.3:o:cisco:ios:12.0\(5\)xe2:*:*:*:*:*:*:*
2644,cisco,ios,12.3\(4\)t10,,cpe:2.3:o:cisco:ios:12.3\(4\)t10:*:*:*:*:*:*:*
2645,cisco,ios,12.3\(14\)ym3,,cpe:2.3:o:cisco:ios:12.3\(14\)ym3:*:*:*:*:*:*:*
2646,cisco,ios,12.2\(20\)s6,,cpe:2.3:o:cisco:ios:12.2\(20\)s6:*:*:*:*:*:*:*
2647,cisco,ios,12.0\(1\)t1,,cpe:2.3:o:cisco:ios:12.0\(1\)t1:*:*:*:*:*:*:*
2648,cisco,ios,12.4\(6\)xe,,cpe:2.3:o:cisco:ios:12.4\(6\)xe:*:*:*:*:*:*:*
2649,cisco,ios,12.3\(2\)xe1,,cpe:2.3:o:cisco:ios:12.3\(2\)xe1:*:*:*:*:*:*:*
2650,cisco,ios,12.0\(10\)st,,cpe:2.3:o:cisco:ios:12.0\(10\)st:*:*:*:*:*:*:*
2651,cisco,ios,12.4\(4\)xc,,cpe:2.3:o:cisco:ios:12.4\(4\)xc:*:*:*:*:*:*:*
2652,cisco,ios,12.0\(2\)t1,,cpe:2.3:o:cisco:ios:12.0\(2\)t1:*:*:*:*:*:*:*
2653,cisco,ios,12.3\(8\)t3,,cpe:2.3:o:cisco:ios:12.3\(8\)t3:*:*:*:*:*:*:*
2654,cisco,ios,12.3\(8\)jk,,cpe:2.3:o:cisco:ios:12.3\(8\)jk:*:*:*:*:*:*:*
2655,cisco,ios,12.4\(2\)t5,,cpe:2.3:o:cisco:ios:12.4\(2\)t5:*:*:*:*:*:*:*
2656,cisco,ios,12.2\(13\)zh4,,cpe:2.3:o:cisco:ios:12.2\(13\)zh4:*:*:*:*:*:*:*
2657,cisco,ios,12.4\(4\)t4,,cpe:2.3:o:cisco:ios:12.4\(4\)t4:*:*:*:*:*:*:*
2658,cisco,ios,12.3\(11\)jx1,,cpe:2.3:o:cisco:ios:12.3\(11\)jx1:*:*:*:*:*:*:*
2659,cisco,ios,12.1\(5\)xm2,,cpe:2.3:o:cisco:ios:12.1\(5\)xm2:*:*:*:*:*:*:*
2660,cisco,ios,12.4\(4\)xd2,,cpe:2.3:o:cisco:ios:12.4\(4\)xd2:*:*:*:*:*:*:*
2661,cisco,ios,12.3\(7\)t2,,cpe:2.3:o:cisco:ios:12.3\(7\)t2:*:*:*:*:*:*:*
2662,cisco,ios,12.3\(3\)b,,cpe:2.3:o:cisco:ios:12.3\(3\)b:*:*:*:*:*:*:*
2663,cisco,ios,12.3\(14\)ym7,,cpe:2.3:o:cisco:ios:12.3\(14\)ym7:*:*:*:*:*:*:*
2664,cisco,ios,12.4\(6\)t5,,cpe:2.3:o:cisco:ios:12.4\(6\)t5:*:*:*:*:*:*:*
2665,cisco,ios,12.3\(14\)ym2,,cpe:2.3:o:cisco:ios:12.3\(14\)ym2:*:*:*:*:*:*:*
2666,cisco,ios,12.0\(6\)s,,cpe:2.3:o:cisco:ios:12.0\(6\)s:*:*:*:*:*:*:*
2667,cisco,ios,12.3\(8\)yd1,,cpe:2.3:o:cisco:ios:12.3\(8\)yd1:*:*:*:*:*:*:*
2668,cisco,ios,12.3\(11\)xl1,,cpe:2.3:o:cisco:ios:12.3\(11\)xl1:*:*:*:*:*:*:*
2669,cisco,ios,12.3\(2\)xe,,cpe:2.3:o:cisco:ios:12.3\(2\)xe:*:*:*:*:*:*:*
2670,cisco,ios,12.4\(6\)t3,,cpe:2.3:o:cisco:ios:12.4\(6\)t3:*:*:*:*:*:*:*
2671,cisco,ios,12.0\(11\)s1,,cpe:2.3:o:cisco:ios:12.0\(11\)s1:*:*:*:*:*:*:*
2672,cisco,ios,12.4\(4\)t1,,cpe:2.3:o:cisco:ios:12.4\(4\)t1:*:*:*:*:*:*:*
2673,cisco,ios,12.0\(11\)st1,,cpe:2.3:o:cisco:ios:12.0\(11\)st1:*:*:*:*:*:*:*
2674,cisco,ios,12.3\(1a\)b,,cpe:2.3:o:cisco:ios:12.3\(1a\)b:*:*:*:*:*:*:*
2675,cisco,ios,12.3\(7\)t3,,cpe:2.3:o:cisco:ios:12.3\(7\)t3:*:*:*:*:*:*:*
2676,cisco,ios,12.0\(10\)st1,,cpe:2.3:o:cisco:ios:12.0\(10\)st1:*:*:*:*:*:*:*
2677,cisco,ios,12.2\(11\)yz1,,cpe:2.3:o:cisco:ios:12.2\(11\)yz1:*:*:*:*:*:*:*
2678,cisco,ios,12.2\(13\)zh2,,cpe:2.3:o:cisco:ios:12.2\(13\)zh2:*:*:*:*:*:*:*
2679,cisco,ios,12.4\(4\)xc3,,cpe:2.3:o:cisco:ios:12.4\(4\)xc3:*:*:*:*:*:*:*
2680,cisco,ios,12.0\(2a\)t1,,cpe:2.3:o:cisco:ios:12.0\(2a\)t1:*:*:*:*:*:*:*
2681,cisco,ios,12.0\(6\)s1,,cpe:2.3:o:cisco:ios:12.0\(6\)s1:*:*:*:*:*:*:*
2682,cisco,ios,12.2\(12h\)m1,,cpe:2.3:o:cisco:ios:12.2\(12h\)m1:*:*:*:*:*:*:*
2683,cisco,ios,12.3\(7\)xs,,cpe:2.3:o:cisco:ios:12.3\(7\)xs:*:*:*:*:*:*:*
2684,cisco,ios,12.0\(11\)st2,,cpe:2.3:o:cisco:ios:12.0\(11\)st2:*:*:*:*:*:*:*
2685,cisco,ios,12.0\(5\)xe3,,cpe:2.3:o:cisco:ios:12.0\(5\)xe3:*:*:*:*:*:*:*
2686,cisco,ios,12.3\(4\)xd4,,cpe:2.3:o:cisco:ios:12.3\(4\)xd4:*:*:*:*:*:*:*
2687,cisco,ios,12.3\(2\)xa3,,cpe:2.3:o:cisco:ios:12.3\(2\)xa3:*:*:*:*:*:*:*
2688,cisco,ios,12.2\(20\)s5,,cpe:2.3:o:cisco:ios:12.2\(20\)s5:*:*:*:*:*:*:*
2689,cisco,ios,12.2\(8\)zb,,cpe:2.3:o:cisco:ios:12.2\(8\)zb:*:*:*:*:*:*:*
2690,cisco,ios,12.2\(13\)zf1,,cpe:2.3:o:cisco:ios:12.2\(13\)zf1:*:*:*:*:*:*:*
2691,cisco,ios,12.3\(11\)yz,,cpe:2.3:o:cisco:ios:12.3\(11\)yz:*:*:*:*:*:*:*
2692,cisco,ios,12.3\(2\)ja3,,cpe:2.3:o:cisco:ios:12.3\(2\)ja3:*:*:*:*:*:*:*
2693,cisco,ios,12.3\(4\)xg3,,cpe:2.3:o:cisco:ios:12.3\(4\)xg3:*:*:*:*:*:*:*
2694,cisco,ios,12.3\(4\)t7,,cpe:2.3:o:cisco:ios:12.3\(4\)t7:*:*:*:*:*:*:*
2695,cisco,ios,12.3\(2\)t4,,cpe:2.3:o:cisco:ios:12.3\(2\)t4:*:*:*:*:*:*:*
2696,cisco,ios,12.0\(11\)s4,,cpe:2.3:o:cisco:ios:12.0\(11\)s4:*:*:*:*:*:*:*
2697,cisco,ios,12.3\(7\)t11,,cpe:2.3:o:cisco:ios:12.3\(7\)t11:*:*:*:*:*:*:*
2698,cisco,ios,12.0\(1\)t,,cpe:2.3:o:cisco:ios:12.0\(1\)t:*:*:*:*:*:*:*
2699,cisco,ios,12.0\(8\)s,,cpe:2.3:o:cisco:ios:12.0\(8\)s:*:*:*:*:*:*:*
2700,cisco,ios,12.0\(11\)s2,,cpe:2.3:o:cisco:ios:12.0\(11\)s2:*:*:*:*:*:*:*
2701,cisco,ios,12.4\(4\)xc2,,cpe:2.3:o:cisco:ios:12.4\(4\)xc2:*:*:*:*:*:*:*
2702,cisco,ios,12.3\(2\)xf,,cpe:2.3:o:cisco:ios:12.3\(2\)xf:*:*:*:*:*:*:*
2703,cisco,ios,12.3\(14\)ym6,,cpe:2.3:o:cisco:ios:12.3\(14\)ym6:*:*:*:*:*:*:*
2704,cisco,ios,12.3\(7\)xr5,,cpe:2.3:o:cisco:ios:12.3\(7\)xr5:*:*:*:*:*:*:*
2705,cisco,ios,12.2\(9\)yo,,cpe:2.3:o:cisco:ios:12.2\(9\)yo:*:*:*:*:*:*:*
2706,cisco,ios,12.3\(8\)yi2,,cpe:2.3:o:cisco:ios:12.3\(8\)yi2:*:*:*:*:*:*:*
2707,cisco,ios,12.3\(11\)t11,,cpe:2.3:o:cisco:ios:12.3\(11\)t11:*:*:*:*:*:*:*
2708,cisco,ios,12.2\(14\)sz6,,cpe:2.3:o:cisco:ios:12.2\(14\)sz6:*:*:*:*:*:*:*
2709,cisco,ios,12.0\(11\)s5,,cpe:2.3:o:cisco:ios:12.0\(11\)s5:*:*:*:*:*:*:*
2710,cisco,ios,12.0\(28\)s4a,,cpe:2.3:o:cisco:ios:12.0\(28\)s4a:*:*:*:*:*:*:*
2711,cisco,ios,12.2\(20\)s3,,cpe:2.3:o:cisco:ios:12.2\(20\)s3:*:*:*:*:*:*:*
2712,cisco,ios,12.2\(25\)s2,,cpe:2.3:o:cisco:ios:12.2\(25\)s2:*:*:*:*:*:*:*
2713,cisco,ios,12.4\(4\)t5,,cpe:2.3:o:cisco:ios:12.4\(4\)t5:*:*:*:*:*:*:*
2714,cisco,ios,12.3\(8\)yc,,cpe:2.3:o:cisco:ios:12.3\(8\)yc:*:*:*:*:*:*:*
2715,cisco,ios,12.2\(20\)s4a,,cpe:2.3:o:cisco:ios:12.2\(20\)s4a:*:*:*:*:*:*:*
2716,cisco,ios,12.4\(4\)xc5,,cpe:2.3:o:cisco:ios:12.4\(4\)xc5:*:*:*:*:*:*:*
2717,cisco,ios,12.3\(14\)ym9,,cpe:2.3:o:cisco:ios:12.3\(14\)ym9:*:*:*:*:*:*:*
2718,cisco,ios,12.3\(9\)m0,,cpe:2.3:o:cisco:ios:12.3\(9\)m0:*:*:*:*:*:*:*
2719,cisco,ios,12.1\(5c\)ex1,,cpe:2.3:o:cisco:ios:12.1\(5c\)ex1:*:*:*:*:*:*:*
2720,cisco,ios,12.3\(11\)t1,,cpe:2.3:o:cisco:ios:12.3\(11\)t1:*:*:*:*:*:*:*
2721,cisco,ios,12.3\(4\)t5,,cpe:2.3:o:cisco:ios:12.3\(4\)t5:*:*:*:*:*:*:*
2722,cisco,ios,12.3\(10a\)m0,,cpe:2.3:o:cisco:ios:12.3\(10a\)m0:*:*:*:*:*:*:*
2723,cisco,ios,12.4\(4\)xd,,cpe:2.3:o:cisco:ios:12.4\(4\)xd:*:*:*:*:*:*:*
2724,cisco,ios,12.3\(11\)t2,,cpe:2.3:o:cisco:ios:12.3\(11\)t2:*:*:*:*:*:*:*
2725,cisco,ios,12.0\(5\)xt1,,cpe:2.3:o:cisco:ios:12.0\(5\)xt1:*:*:*:*:*:*:*
2726,cisco,ios,12.3\(4\)t6,,cpe:2.3:o:cisco:ios:12.3\(4\)t6:*:*:*:*:*:*:*
2727,cisco,ios,12.3\(8\)t,,cpe:2.3:o:cisco:ios:12.3\(8\)t:*:*:*:*:*:*:*
2728,cisco,ios,12.4\(4\)xd3,,cpe:2.3:o:cisco:ios:12.4\(4\)xd3:*:*:*:*:*:*:*
2729,cisco,ios,12.0\(7\)t1,,cpe:2.3:o:cisco:ios:12.0\(7\)t1:*:*:*:*:*:*:*
2730,cisco,ios,12.2\(18\)s4,,cpe:2.3:o:cisco:ios:12.2\(18\)s4:*:*:*:*:*:*:*
2731,cisco,ios,12.3\(5a\)b1,,cpe:2.3:o:cisco:ios:12.3\(5a\)b1:*:*:*:*:*:*:*
2732,cisco,ios,12.3\(2\)t5,,cpe:2.3:o:cisco:ios:12.3\(2\)t5:*:*:*:*:*:*:*
2733,cisco,ios,12.3\(8\)t10,,cpe:2.3:o:cisco:ios:12.3\(8\)t10:*:*:*:*:*:*:*
2734,cisco,ios,12.3\(7\)xi3a,,cpe:2.3:o:cisco:ios:12.3\(7\)xi3a:*:*:*:*:*:*:*
2735,cisco,ios,12.1\(5\)xm8,,cpe:2.3:o:cisco:ios:12.1\(5\)xm8:*:*:*:*:*:*:*
2736,cisco,ios,12.3\(2\)xa2,,cpe:2.3:o:cisco:ios:12.3\(2\)xa2:*:*:*:*:*:*:*
2737,cisco,ios,12.3\(14\)t1,,cpe:2.3:o:cisco:ios:12.3\(14\)t1:*:*:*:*:*:*:*
2738,cisco,ios,12.2\(18\)s3,,cpe:2.3:o:cisco:ios:12.2\(18\)s3:*:*:*:*:*:*:*
